ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,United States,USD,27719377927.149178,-8.96507,-7.996402,0.91,-4.773605500000001,0.8225285,1.055,2.8930000000000007,-0.0299499999999999,-0.0149800000000001,-0.0875300049999999,-0.1026999979999999,-0.41457499,1.227,3.26,3.444,53.257000000000005,1.0559999999999998,1.2,-8510827232.0,1305032960.0,9151156224.0,35565662208.0,,,,,,,,,,,0.0,,,,,1.684,62.36000061035156,19.479999542236328,46.09000015258789,37.125,2.83333,16.0,2.2,0.18049999,0.13838,0.58496,False,False,,,40180131.0,42936560.0,1.0,70.39,47.08,,,-5.48,0.912,79.8,57.54,,True,1.178729003641591,,0.675,US,True,,26.14401534589751,17.995279835304892,61.67621776504298,85.58959934952402,34.5646734842579,71.12010796221323,12.172774869109947,3.7520391517128875,50.0,6.990881458966565,50.0,48.08236338988067,standard,459,1978946057,False,,,,,,,,,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0
DSG.TO,The Descartes Systems Group Inc.,Technology,Software - Application,Canada,CAD,8742215543.420067,5.670904000000002,0.8833579999999976,1.5251,-0.7015242499999998,11.992197,11.528,9.368,-0.0483799999999999,0.0098749999999999,0.1225999999999998,0.164624995,0.38335499,0.151,0.21,0.22,-56.54750000000001,0.794,2.006,-388529760.0,356526016.0,8363000.0,8403948544.0,,,,,,,,,,,0.0,,,,,0.178,159.58999633789062,85.26000213623047,101.73999786376952,129.84131,1.57143,1.0,4.98,,0.00061,0.92741996,False,False,,,321782.0,311860.0,0.84,4.0,5.1,,,-22.33,0.4599,64.9,4.7,,True,0.8511372309915763,,0.0,Canada,True,,26.773098772820056,65.64339799731671,31.44699140401146,51.63022455537644,64.42118005902854,88.12415654520917,12.172774869109947,18.43393148450245,50.0,,50.0,48.052213162410105,standard,462,23161904,False,,,,,,,,,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0
AKAM,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,United States,USD,21740939366.44139,17.297302,-1.4847239999999982,1.7714,-3.998445400000001,5.095557,6.253,3.6240000000000014,-0.117039995,-0.03629,-0.0225400049999998,-0.0576899999999999,0.08432501,0.058,-0.134,-0.137,51.99300000000001,0.4579999999999999,1.749,-361720352.0,930444992.0,5867704832.0,26678200320.0,,,,,,,,,,,0.0,,,,,0.454,165.4499969482422,69.77999877929688,149.5399932861328,157.89261,2.08,23.0,3.12,0.1468,0.02113,1.10873,False,False,,,5604214.0,6525170.0,0.6,48.27,50.87,,,-4.42,0.6817,50.9,28.5,,False,0.6428337339460132,,0.938,US,True,,44.473919352062104,29.446809426267397,64.14756446991404,46.98318077712894,50.73067450460597,76.24831309041835,12.172774869109947,32.95269168026101,50.0,10.94224924012158,50.0,48.042962583888595,standard,463,975773878,False,,,,,,,,,2,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,EJ AKTUELL,0.0
BEIJ-B.ST,Beijer Ref AB (publ),Industrials,Industrial Distribution,Sweden,SEK,61641523254.54495,-0.2021659999999983,3.0367004999999985,4.88,-2.518008,1.776751,2.066,2.3405000000000005,-0.0751899999999999,-0.023129997,-0.0312499999999999,-0.0531699999999999,-0.1316999999999999,-0.039,0.0,-0.002,1.5960000000000036,-0.0640000000000001,0.656,1186750016.0,2867000064.0,13376000000.0,75845738496.0,,,,,,,,,,1.17,0.305,1.5,0.73,0.75,1792972800.0,1.011,172.58928858341616,121.27993907601434,128.6999969482422,161.77779,1.66667,9.0,,,0.0013600001,0.73032,False,False,,,1026162.0,1966630.0,7.890557341624413,0.31,-5.33,-11.42,,-0.2542990471506655,0.2604939874255192,57.74646979242669,-0.0231811163746827,-0.1019697656268574,True,0.5653284657050939,,0.503,Nordic,True,,71.62017264134703,24.238375439020775,45.66263740401831,34.258147887425224,62.269061327443694,55.60053981106613,67.60471204188482,67.21044045676999,50.0,,50.0,48.018383107467116,standard,466,24045001,False,,,,,,,,,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0
8058.T,Mitsubishi Corporation,Industrials,Conglomerates,Japan,JPY,18545490768615.0,-2.440815000000001,0.3586619999999989,1.8638,-0.7650958000000001,0.9804132,1.269,13.8405,-0.0421800099999999,-0.0328600009999999,-0.0364849999999999,-0.1039400024999998,-0.2509300049999999,0.12,0.683,0.561,33.673,-0.3769999999999999,0.839,-27868000256.0,1858730983424.0,6507851153408.0,24004618354688.0,,,,,,,,,,2.47,0.5244,125.0,3.14,63.0,1790640000.0,0.497,6012.0,2696.4303117722475,5065.0,5206.4814,2.42857,14.0,,,0.12845999,0.3575,False,False,,,12727515.0,13244680.0,1.601436690558031,2.32,-0.35,42.21,,-0.1575182967398536,0.319110258040753,44.08602150537634,-0.0436534856038425,0.2150076059556718,False,0.2402104899273522,,0.578,Japan,True,,39.74948150212727,19.98384112607522,70.22145539568592,69.64245261507858,54.615428763645426,6.612685560053981,67.60471204188482,41.92495921696574,50.0,,50.0,47.74544256536416,standard,481,436047977,False,,,,,,,,,5,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.0
SWEC-B.ST,Sweco AB (publ),Industrials,Engineering & Construction,Sweden,SEK,45083124633.2422,-3.5878215000000004,0.0,4.61,0.0,1.5486389,1.66,-4.1240000000000006,0.01805499499999999,0.020020003499999998,0.002929996000000004,0.002039984999999994,-0.08856002000000002,-0.027999999999999997,-0.156,-0.082,-11.326,-0.45999999999999996,0.044,1910282368.0,553000000.0,6150000128.0,52866232320.0,,,,,,,,,,2.82,0.5491,3.7,2.05,3.7,1776902400.0,0.876,175.3201393383192,122.0,136.6999969482422,182.0,,5.0,,,0.09834,0.75422996,False,False,,0.5,379694.0,447840.0,0.2953895975725216,8.32,-3.05,-10.99,,-0.22028354834666686,0.27159762321504044,74.50201419312363,0.02880287600875553,-0.06338191511032032,True,0.892071459183753,,0.541,Nordic,True,True,,48.78162502769214,48.59968573805342,28.94614752680049,46.33092806001846,62.2132253711201,67.60471204188482,87.92822185970635,50.0,,50.0,47.47144914275219,standard,494,5815874,False,,,,,,,,,5,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.0
DHL.DE,Deutsche Post AG,Industrials,Integrated Freight & Logistics,Germany,EUR,57305254690.71483,-10.2391525,-7.1839770000000005,2.6381,-2.4074417,0.69005895,0.949,-6.439999999999999,-0.01154001,-0.0115900009999999,-0.0562199999999999,-0.0771349999999999,-0.2324499999999999,-0.019,0.072,0.033,63.08599999999999,-0.229,0.904,4718499872.0,7793999872.0,29056000000.0,78830231552.0,,,,,,,,,,3.71,0.5987,1.9,4.23,1.9,1778025600.0,1.15,51.7599983215332,35.61457732798433,51.5,49.75,2.75,18.0,,,0.17733999,0.41382998,False,False,,,2377428.0,1697210.0,0.59,10.52,18.85,,,-1.25,0.301,82.4,11.18,,True,0.9127119446397256,,0.805,Europe,True,,,25.09986777477647,63.180515759312314,47.10500494679461,41.479062743820066,56.68016194331984,67.60471204188482,93.4747145187602,50.0,,50.0,47.14798697120168,standard,507,94398820,False,,,,,,,,,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.0
8053.T,Sumitomo Corporation,Industrials,Conglomerates,Japan,JPY,8484122691216.0,-12.350512,-7.513994,0.9,-0.9003117000000002,1.1563067,1.672,4.032499999999999,0.0031499999999998,-0.0246200019999999,0.003015,-0.0615999994999999,-0.1326800049999999,-0.009,0.338,0.32,69.58299999999998,-0.4129999999999998,0.718,321564868608.0,1032960999424.0,4706642952192.0,12264403894272.0,,,,,,,,,,0.56,0.3008,40.0,4.1,20.0,1790640000.0,0.568,7775.0,3454.46209557664,7099.0,7785.0,1.75,12.0,,,0.12887,0.40283,False,False,,,4092525.0,3686330.0,0.68,-8.45,8.53,,,-12.0,0.4577,25.2,4.57,,False,0.4918779558198332,,0.443,Japan,True,,76.18738062252535,32.2533551051877,40.04297994269341,48.919338915291036,40.97063064506065,9.31174089068826,67.60471204188482,79.11908646003263,50.0,,50.0,47.09050841672942,standard,510,170100168,False,,,,,,,,,5,NEUTRAL,0,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,0.0
4911.T,"Shiseido Company, Limited",Consumer Defensive,Household & Personal Products,Japan,JPY,1122948532128.5,,-0.8593630000000019,4.11,-0.8788004,1.153269,1.434,1.721499999999999,-0.18786,-0.0323900019999999,-0.115775,-0.0683400024999999,0.4296899950000001,0.016,1.269,1.271,25.65300000000001,-0.517,0.658,0.0,91786002432.0,346880016384.0,1396652507136.0,,,,,,,,,,2.13,12.0482,60.0,1.14,30.0,1782691200.0,0.523,3535.0,2116.8607033040685,2810.5,3258.353,2.35294,17.0,,,0.00211,0.61085,False,False,,,3213815.0,5140210.0,1.9003612037789488,-10.86,-12.01,20.44,,-0.2049504950495049,0.4322529651898909,25.44540886249429,-0.0968220863233059,0.0387106176219407,False,0.3358751349174644,,0.56,Japan,True,,57.140760900751715,30.628432878045793,54.483367737827486,67.23913316078153,48.69721669757939,18.89338731443995,29.581151832460733,44.37194127243067,50.0,,50.0,46.747073564907886,standard,525,93902641,False,,,,,,,,,5,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.0
ERIC-A.ST,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment,Sweden,SEK,31358367562.215862,-12.352783999999998,,1.93,-1.4629194,1.7237499,1.629,-7.187499999999998,0.0911799999999999,0.0,0.014380008,-0.0254000039999999,0.0268900200000001,-0.103,-0.785,-0.786,-18.358,-0.446,0.908,28613375040.0,63089999872.0,39289999360.0,376256495616.0,,,,,,,,,,2.5,0.38729998,3.0,3.36,1.5,1790553600.0,0.49,127.5999984741211,67.8315200805664,119.8000030517578,,,,,,0.32875,0.5736,False,False,,,35854.0,35123.0,2.25,12.77,20.69,,,-1.72,0.3108,63.2,11.22,,False,0.5982266598359479,,0.5,Nordic,True,,,52.05760631432266,62.7865329512894,11.122614801725502,51.40749938130957,68.9608636977058,67.60471204188482,96.24796084828712,50.0,,50.0,46.598292542492786,standard,526,399735,False,,,,,,,,,5,NEUTRAL,0,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,0.0
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,United States,USD,80553586102.29492,0.1459449999999975,-2.2075049999999994,1.8382,-4.464855000000001,4.39799,5.069,-3.834,-0.0854399999999998,-0.00344,0.008999995,0.0786399999999999,0.0281849699999999,0.029,0.279,0.274,1.6410000000000051,-0.7310000000000001,0.588,2209806368.0,1791000064.0,14056999936.0,92835586048.0,,,,,,,,,,1.54,0.50119996,2.22,2.02,0.555,1778803200.0,1.255,163.855572986617,115.28471780673472,143.82000732421875,163.72444,1.96429,27.0,4.58,0.0241,0.00227,0.85064006,False,False,,,2985928.0,3091220.0,0.54,3.47,-2.97,,,-11.7,0.3525,55.1,3.26,,True,0.867185404542753,,0.842,US,True,,,44.74455226320911,27.793696275071632,64.60336998785681,43.58349384145763,50.742240215924426,67.60471204188482,76.6721044045677,50.0,65.65349544072949,50.0,46.48249665306622,standard,535,444579283,False,,,,,,,,,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.0
TOTS3.SA,TOTVS S.A.,Technology,Software - Application,Brazil,BRL,19167805767.65612,4.302152,0.7035990000000005,0.85,0.8103390000000001,3.1512516,3.773,8.105500000000001,-0.0226699999999999,-0.0022699999999998,0.0754199999999999,0.0188699999999999,0.40791,0.224,0.173,0.176,-16.148500000000006,0.07,0.975,-3952320352.0,1432828032.0,4862867968.0,22946977792.0,,,,,,,,,,1.97,0.4415,0.65,1.15,0.18,1774483200.0,0.388,47.97710725180929,30.290000915527344,33.06999969482422,52.0,1.5,12.0,,,0.08631,0.75149,False,False,,,6827724.0,17033510.0,8.776395828204622,5.99,-12.89,-22.92,,-0.3107129297884649,0.3314474216839055,47.64512456259466,-0.0097560577543223,-0.1750711093373694,True,0.6192748232980199,,0.494,LatAm,True,,19.182925229737595,56.56048978186626,33.409844820326384,56.57285553362672,61.80817305289285,77.86774628879893,67.60471204188482,5.383360522022838,50.0,,50.0,46.37475618621342,standard,538,101393671,False,,,,,,,,,5,NEUTRAL,0,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,0.0
BA.L,BAE Systems plc,Industrials,Aerospace & Defense,United Kingdom,GBp,73796695036312.94,6.278568,2.5563260000000003,3.1746,0.3353112999999998,2.0951915,2.343,6.513000000000002,0.01741002,-0.0275500019999999,-0.02745,-0.10183,-0.2567,0.067,0.087,0.084,0.0,-0.4579999999999999,0.783,0.0,3468999936.0,9159000064.0,66401333248.0,,,,,,,,,,1.79,0.5015,0.36,2.71,0.228,1776902400.0,-0.058,29226.38897807857,19821.976974680707,25146.093192100525,2322.5,2.27778,18.0,,,0.04417,0.66064,False,False,,,7257072.0,5806671.0,1.8414448596409747,-1.45,-2.17,24.12,2.61,-0.139609987023662,0.3036722392277812,60.0155665766902,-0.0418947767695329,0.0326670345851201,True,0.6374234975609293,,0.5,UK,True,,48.39704230778689,26.656079860034616,57.00883793059057,48.12045726813571,68.86534891767796,1.7543859649122806,67.60471204188482,44.37194127243067,50.0,,50.0,46.28771061456489,standard,541,146015090102,False,,,,,,,,,5,NEUTRAL,0,VARNING,False,3,0.4285714285714285,LÅG,VÄNTA,0.0
AA,Alcoa Corporation,Basic Materials,Aluminum,United States,USD,22111332867.848396,-5.5823005000000006,-4.235834749999998,8.36,0.17221529999999996,1.7472409,1.847,-0.3309999999999995,0.03709999699999999,-0.0049400005,-0.027835004000000003,-0.014537494500000019,-0.28952,-0.13999999999999999,-0.644,-0.224,-20.093000000000004,-0.34699999999999986,0.72,267117024.0,1352999936.0,2551000064.0,23374331904.0,,,,,,,,,,0.48,0.1026,0.4,,0.1,1779148800.0,1.514,84.37999725341797,25.698784994971057,83.79000091552734,75.63846,1.78571,13.0,1.35,0.0225,0.00545,0.84233004,False,False,,0.5,5347649.0,4537840.0,1.5278546409311853,34.0,31.68,101.39,,-0.006992135068678573,0.5255744774405969,76.32354595872908,0.24749091708962134,0.62809990271814,True,1.092924788237132,,0.838,US,True,True,,36.256330854602865,92.42964195362754,23.38701882996563,19.98563906758781,75.97840755735493,67.60471204188482,61.337683523654164,50.0,69.90881458966565,50.0,46.22529553133175,commodity,546,380225618,False,,,,,,,,,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0
6728.T,"ULVAC, Inc.",Industrials,Specialty Industrial Machinery,Japan,JPY,467347700160.0,10.857193000000002,-9.032802,0.36,-0.6942800000000002,1.8320968,1.648,-2.115500000000001,-0.07117,-0.0112000019999999,-0.0290549999999999,-0.0290499925,-0.035100005,0.282,0.082,0.08,-11.03,0.6870000000000002,1.676,-51413623808.0,98984001536.0,44522000384.0,420270211072.0,,,,,,,,,,1.6,0.6473,152.0,1.99,152.0,1782691200.0,1.373,11420.0,4724.988966543309,9504.0,10662.5,1.44444,8.0,,,0.0034599998,0.71309996,False,False,,,413020.0,628560.0,1.2640484803719962,-2.75,-10.3,46.17,,-0.1677758318739054,0.4306165091120852,35.684647302904565,-0.0049084482267601,0.210188811865555,False,0.345279059784066,,0.0,Japan,True,,,31.230080677691394,61.339276238989704,47.585378854623755,40.141817255306414,23.751686909581647,67.60471204188482,7.6672104404567705,50.0,,50.0,46.19810518522579,standard,547,38829923,False,,,,,,,,,2,SVAG,-8,VARNING,False,1,0.1428571428571428,LÅG,VÄNTA,0.0
ERIC-B.ST,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment,Sweden,SEK,367725700623.3192,-12.312997,-1.3948675,1.93,-1.453157,1.7280662,1.633,-7.1595,0.0911799999999999,0.0,0.014380008,-0.0254000039999999,0.0268900200000001,-0.103,-0.785,-0.786,-18.358,-0.446,0.908,28613375040.0,63089999872.0,39289999360.0,377256574976.0,,,,,,,,,,2.5,0.38729998,3.0,3.46,1.5,1790553600.0,0.49,127.4499969482422,67.64900615351834,120.0999984741211,98.61905,3.3,21.0,,,0.00098,0.70692,False,False,,,8503152.0,8581592.0,0.77,11.79,20.04,,,-2.47,0.2925,60.6,10.14,,False,0.6181294685046661,,0.838,Nordic,True,,,52.05760631432266,61.03151862464183,21.36476139858414,53.429062723627624,26.045883940620783,67.60471204188482,96.08482871125612,50.0,,50.0,46.12284277897488,standard,550,97911673,False,,,,,,,,,4,NEUTRAL,0,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,0.0
LDO.MI,Leonardo S.p.a.,Industrials,Aerospace & Defense,Italy,EUR,31399771125.22055,-2.514091500000001,-1.7140480000000018,1.3727,-1.6348632000000003,1.5864881,1.802,-1.871999999999999,-0.03645,-0.006210001,-0.0477099999999999,-0.0929850049999999,-0.01262001,0.069,-0.571,-0.57,-17.057000000000002,-0.4910000000000001,0.693,801249952.0,1492999936.0,4568999936.0,35665436672.0,,,,,,,,,,1.16,0.2325,0.63,4.7,0.63,1782086400.0,0.368,66.26000213623047,43.150001525878906,54.41999816894531,68.31111,,18.0,,,0.30204,0.30371,False,False,,,3157654.0,2227432.0,1.3302401602147182,4.37,-3.48,21.01,1.68,-0.1786900631687594,0.4109529490983556,63.0016639869152,-0.0158473845255332,0.0233165201491309,True,0.8060186488996023,,0.838,Europe,True,,,29.893926155713007,53.069938329854665,36.07291090862683,45.78322550443081,68.82591093117408,67.60471204188482,74.87765089722676,50.0,,50.0,45.29385444532838,standard,572,130914193,False,,,,,,,,,5,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.0
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,United States,USD,28462036545.230804,-6.835949000000003,-4.057615999999998,1.7596,-4.632341000000001,3.4373877,3.636,-3.4989999999999988,-0.05873999,0.0003399999999998,0.008499995,0.00015001,-0.0981049899999999,0.101,0.053,0.033,-23.614,0.2659999999999999,1.247,-221679392.0,1641916032.0,3290113024.0,30110232576.0,,,,,,,,,,0.98,0.2594,2.08,1.25,0.52,1780012800.0,1.213,236.41626104348825,157.77607840645635,211.3600006103516,249.207,1.85,20.0,3.08,0.026500002,0.01255,0.94578004,False,False,,,1021887.0,815520.0,0.67,-7.84,-5.74,,,-10.61,0.2576,32.6,-3.47,,False,0.3353267708492744,,0.853,US,True,,,37.94374048579965,25.214899713467048,57.85559857832864,52.8789890293692,70.58029689608637,67.60471204188482,36.7047308319739,50.0,64.13373860182371,50.0,45.25179494366578,standard,574,172368308,False,,,,,,,,,4,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.0
RTO.L,Rentokil Initial plc,Industrials,Specialty Business Services,United Kingdom,GBp,14037168607660.664,26.395235,0.0,0.9031,-2.0238057,1.6347544,2.18,0.2219999999999991,-0.11022999,-0.03324,-0.03218,-0.07321,-0.25116,0.058,0.952,0.958,35.26700000000001,-0.2810000000000001,1.071,-955750016.0,2382000128.0,6152999936.0,15061884928.0,,,,,,,,,,2.05,1.0341,0.09,1.73,0.061,1775692800.0,0.423,6344.78444480896,4329.316232454544,5578.628926176752,527.994,2.05556,18.0,,,0.02765,0.95976996,False,False,,,8742711.0,10852649.0,2.719415789482216,-8.59,1.87,9.21,23.12,-0.1207535930174971,0.2947725263651015,13.933028924503349,-0.0724444645481109,0.0260970236345485,False,-0.019126353521271,,0.5,UK,True,,39.14216268946691,19.275470326908152,68.26037932596807,65.3739272849305,58.20275590223531,7.017543859649122,29.581151832460733,14.02936378466558,50.0,,50.0,45.038297038188915,standard,580,60542901637,False,,,,,,,,,4,NEUTRAL,0,VARNING,False,3,0.4285714285714285,LÅG,VÄNTA,0.0
VOLV-A.ST,AB Volvo (publ),Industrials,Farm & Heavy Construction Machinery,Sweden,SEK,143417919844.7154,-8.117693,,1.3776,-1.891049,1.4133863,1.809,-1.8734999999999984,-0.0094399999999999,-0.02719,-0.0243299959999999,-0.0342699999999999,-0.2183199899999999,-0.091,-0.158,-0.159,78.58200000000001,-0.3739999999999999,0.895,28982625344.0,72573001728.0,257632993280.0,846864318464.0,,,,,,,,,,2.61,0.0,8.5,2.95,13.0,1775692800.0,0.981,339.7625587116969,235.6045653428253,325.3999938964844,,,,,,0.57875,0.26184,False,False,,,140187.0,97567.0,1.870919925470765,1.62,-3.08,27.12,,-0.04227235887813,0.2636775248508566,51.98020886446472,0.0419838446260443,0.1198498108961829,True,0.7506566910400219,,0.5,Nordic,True,,,27.896459891631686,69.64659224341266,20.215038042536516,43.84884736584057,37.51686909581646,67.60471204188482,87.11256117455139,50.0,,50.0,44.43157705634377,standard,591,3016089,False,,,,,,,,,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.0
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,United States,USD,93790599436.02985,-11.382915,-3.197096,2.579,-4.841437500000001,1.7430604,1.855,-4.247,-0.0289799899999999,-0.0101700000000001,-0.0438600049999998,-0.0583899999999999,-0.3461049899999999,0.103,0.12,0.132,-29.84,-0.2150000000000001,0.795,4227056416.0,3654000128.0,9831999488.0,99827441664.0,,,,,,,,,,1.76,0.3833,6.09,2.05,1.59,1775779200.0,0.345,367.9907385051606,263.2613072063946,346.82000732421875,392.21524,2.16667,21.0,1.81,0.0115,0.00526,0.87893,False,False,,,1352200.0,941660.0,0.75,-1.93,-6.57,,,-7.25,0.245,45.3,-0.32,,True,0.6765945179059429,,0.905,US,True,,,24.166274961185547,27.793696275071632,65.0381081199172,65.07729668247832,46.42375168690958,67.60471204188482,89.88580750407831,50.0,89.51367781155015,50.0,44.38855938392767,standard,592,326586528,False,,,,,,,,,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.0
NOTE.ST,NOTE AB (publ),Technology,Electronic Components,Sweden,SEK,5378556065.753174,-8.325947,-3.3664885000000027,0.89,-2.2595428,1.4255383,1.85,-3.2555,-0.02026,-0.01532,-0.0235399959999999,-0.0457399999999999,-0.3144399999999999,-0.041,-0.198,-0.2,55.367,-0.4150000000000001,0.668,-662375008.0,338000000.0,1939000064.0,6979631616.0,,,,,,,,,,3.63,0.7407,7.0,3.65,7.0,1745539200.0,0.561,205.1999969482422,147.10000610351562,188.3999938964844,209.5,,2.0,,,0.4372,0.26611,False,False,,,62671.0,34840.0,2.228981684080185,9.34,-4.51,6.56,,-0.0818713611189541,0.3583830714076826,67.91443326645032,0.0375134539356236,0.035739577928284,True,0.9389659985214204,,0.475,Nordic,True,,,26.237127133506863,63.00558345571748,19.238817337121315,47.17532311843163,92.57759784075573,67.60471204188482,10.114192495921696,50.0,,50.0,43.96982773285082,standard,601,623566,False,,,,,,,,,3,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,VÄNTA,0.0
INTU,Intuit Inc.,Technology,Software - Application,United States,USD,90685721276.09251,-12.983038,-10.176027,0.8606,-3.604470000000001,4.3338456,4.34,-5.469999999999999,0.01624,0.0244299999999999,0.094529995,0.30594,0.30941501,0.104,0.107,0.087,-34.093,-0.146,0.624,4169556256.0,6780000256.0,6899999744.0,90805723136.0,,,,,,,,,,1.45,0.2831,4.8,0.63,1.2,1783555200.0,1.035,808.2248144461021,300.5,331.5299987792969,502.01593,1.52941,32.0,4.18,0.0462,0.02352,0.92191005,False,False,,,4102715.0,8527410.0,0.73,-11.35,-18.11,,,-47.45,0.571,41.3,-9.13,,False,0.2543953688145824,,0.916,US,True,,,74.42883855460829,3.8323782234957013,64.02445835818014,30.092504885520935,46.82860998650472,67.60471204188482,91.02773246329528,50.0,42.24924012158054,50.0,43.61587622921313,standard,611,2827092227,False,,,,,,,,,7,STARK,8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0
